source,status,date,type,fromcountry,fromname,fromalterns,fromiso,fromfips,fromhasc,fromtype,fromcapitalname,fromcapital,tocountry,toname,toalterns,toiso,tofips,tohasc,totype,tocapitalname,tocapital,transfer_source,transfer_reference,transfer_geom
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Uyo,,,,,Province,Uyo,,Nigeria,South-Eastern,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[7.621055785203012, 5.476805485528123], [7.6907499181108, 5.486969170924], [7.7150141866879, 5.4266288558205], [7.7797189587728, 5.376971108671], [7.8169242152945, 5.3219720775445], [7.8654527524487, 5.3041783029397], [7.9770685220138, 5.312266168948], [8.0223618121819, 5.3802061880191], [8.0401555867867, 5.4562344083746], [8.0191265651957, 5.5743205042739], [7.9722156515346, 5.6034377271493], [7.8816289873795, 5.6244667487402], [7.8573647188024, 5.7085830027421], [7.8254841500894, 5.7532360831459], [7.8885712148623, 5.7580888698061], [7.9565112339334, 5.7694121504386], [7.9726874688641, 5.8422049561699], [8.014745512046, 5.8583811911006], [8.1134202936665, 5.8422049561699], [8.1716545717792, 5.7500006685217], [8.2010749680923, 5.6302294748087], [8.2091631693767, 5.5407719368298], [8.1784283230082, 5.4442033598383], [8.123800023459, 5.3128897825439], [8.0865947669373, 5.2320087755282], [8.1157119059936, 5.1818625310619], [8.133842716925, 5.0809467638095], [8.1516364915298, 5.0550647879203], [8.1953122420238, 5.0372710133155], [8.2569502433763, 5.0125688741167], [8.2812145119534, 4.9688931236227], [8.2618031138555, 4.9235996658166], [8.271508854814, 4.8605124334057], [8.287920872681, 4.8137363845666], [8.3526256447659, 4.7457963654955], [8.3963013952599, 4.6050635406931], [8.3379997266458, 4.4505642781217], [8.1988844415174, 4.3502717891891], [7.9487938480453, 4.344930169936], [7.657622457482, 4.2980193400939], [7.4764491291718, 4.3125777000745], [7.2065426688642, 4.1754340062101], [7.238930773637953, 4.6778614074732445], [7.4355302914048, 4.6474660327281], [7.449526541882993, 4.785849779444037], [7.4955073138698, 4.7367441035427], [7.5812411075457, 4.7577731251337], [7.6540339551865, 4.7820373937108], [7.7284444263204, 4.8548301994421], [7.7802082104607, 4.8273306838788], [7.807707726024, 4.7690964057662], [7.895059143193, 4.7852726406969], [7.8786638891323, 4.8774093702056], [7.8624877380206, 4.9599080845334], [7.8560172440483, 5.0343185975768], [7.7686658268793, 5.0812294274189], [7.7476368052884, 5.1232876382388], [7.7379310643299, 5.2009332306303], [7.6651382166891, 5.2850494846322], [7.629754539682382, 5.315163257277444], [7.6340762665498, 5.3152561978991], [7.6193912141027, 5.3528658393392], [7.5389988720419, 5.4224233980844], [7.621055785203012, 5.476805485528123]]]]}"
http://www.statoids.com/ung.html,NonActive,1967-05-27,PartTransfer,Nigeria,Uyo,,,,,Province,Uyo,,Nigeria,South-Eastern,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[7.621055785203012, 5.476805485528123], [7.6907499181108, 5.486969170924], [7.7150141866879, 5.4266288558205], [7.7797189587728, 5.376971108671], [7.8169242152945, 5.3219720775445], [7.8654527524487, 5.3041783029397], [7.9770685220138, 5.312266168948], [8.0223618121819, 5.3802061880191], [8.0401555867867, 5.4562344083746], [8.0191265651957, 5.5743205042739], [7.9722156515346, 5.6034377271493], [7.8816289873795, 5.6244667487402], [7.8573647188024, 5.7085830027421], [7.8254841500894, 5.7532360831459], [7.8885712148623, 5.7580888698061], [7.9565112339334, 5.7694121504386], [7.9726874688641, 5.8422049561699], [8.014745512046, 5.8583811911006], [8.1134202936665, 5.8422049561699], [8.1716545717792, 5.7500006685217], [8.2010749680923, 5.6302294748087], [8.2091631693767, 5.5407719368298], [8.1784283230082, 5.4442033598383], [8.123800023459, 5.3128897825439], [8.0865947669373, 5.2320087755282], [8.1157119059936, 5.1818625310619], [8.133842716925, 5.0809467638095], [8.1516364915298, 5.0550647879203], [8.1953122420238, 5.0372710133155], [8.2569502433763, 5.0125688741167], [8.2812145119534, 4.9688931236227], [8.2618031138555, 4.9235996658166], [8.271508854814, 4.8605124334057], [8.287920872681, 4.8137363845666], [8.3526256447659, 4.7457963654955], [8.3963013952599, 4.6050635406931], [8.3379997266458, 4.4505642781217], [8.1988844415174, 4.3502717891891], [7.9487938480453, 4.344930169936], [7.657622457482, 4.2980193400939], [7.4764491291718, 4.3125777000745], [7.2065426688642, 4.1754340062101], [7.238930773637953, 4.6778614074732445], [7.4355302914048, 4.6474660327281], [7.449526541882993, 4.785849779444037], [7.4955073138698, 4.7367441035427], [7.5812411075457, 4.7577731251337], [7.6540339551865, 4.7820373937108], [7.7284444263204, 4.8548301994421], [7.7802082104607, 4.8273306838788], [7.807707726024, 4.7690964057662], [7.895059143193, 4.7852726406969], [7.8786638891323, 4.8774093702056], [7.8624877380206, 4.9599080845334], [7.8560172440483, 5.0343185975768], [7.7686658268793, 5.0812294274189], [7.7476368052884, 5.1232876382388], [7.7379310643299, 5.2009332306303], [7.6651382166891, 5.2850494846322], [7.629754539682382, 5.315163257277444], [7.6340762665498, 5.3152561978991], [7.6193912141027, 5.3528658393392], [7.5389988720419, 5.4224233980844], [7.621055785203012, 5.476805485528123]]]]}"
http://www.statoids.com/ung.html,NonActive,1967-05-27,PartTransfer,Nigeria,Uyo,,,,,Province,Uyo,,Nigeria,South-Eastern,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[7.621055785203012, 5.476805485528123], [7.6907499181108, 5.486969170924], [7.7150141866879, 5.4266288558205], [7.7797189587728, 5.376971108671], [7.8169242152945, 5.3219720775445], [7.8654527524487, 5.3041783029397], [7.9770685220138, 5.312266168948], [8.0223618121819, 5.3802061880191], [8.0401555867867, 5.4562344083746], [8.0191265651957, 5.5743205042739], [7.9722156515346, 5.6034377271493], [7.8816289873795, 5.6244667487402], [7.8573647188024, 5.7085830027421], [7.827403555205815, 5.7505476947497485], [7.8254841500894, 5.7532360831459], [7.8885712148623, 5.7580888698061], [7.9565112339334, 5.7694121504386], [7.9726874688641, 5.8422049561699], [8.014745512046, 5.8583811911006], [8.1134202936665, 5.8422049561699], [8.1716545717792, 5.7500006685217], [8.2010749680923, 5.6302294748087], [8.2091631693767, 5.5407719368298], [8.1784283230082, 5.4442033598383], [8.123800023459, 5.3128897825439], [8.0865947669373, 5.2320087755282], [8.1157119059936, 5.1818625310619], [8.133842716925, 5.0809467638095], [8.1516364915298, 5.0550647879203], [8.1953122420238, 5.0372710133155], [8.2569502433763, 5.0125688741167], [8.2812145119534, 4.9688931236227], [8.2618031138555, 4.9235996658166], [8.271508854814, 4.8605124334057], [8.287920872681, 4.8137363845666], [8.3526256447659, 4.7457963654955], [8.2579613628333, 4.6804261782469], [8.1382575596218, 4.6836609223189], [8.0056127684658, 4.6707206049265], [7.8762032242959, 4.6351330557169], [7.7112061309164, 4.6383677997889], [7.5623851048296, 4.6212150731386], [7.4718322197442, 4.6235056796374], [7.4355302914048, 4.6474660327281], [7.449526541882993, 4.785849779444037], [7.4955073138698, 4.7367441035427], [7.5812411075457, 4.7577731251337], [7.6540339551865, 4.7820373937108], [7.7284444263204, 4.8548301994421], [7.7802082104607, 4.8273306838788], [7.807707726024, 4.7690964057662], [7.895059143193, 4.7852726406969], [7.8786638891323, 4.8774093702056], [7.8624877380206, 4.9599080845334], [7.8560172440483, 5.0343185975768], [7.7686658268793, 5.0812294274189], [7.7476368052884, 5.1232876382388], [7.7379310643299, 5.2009332306303], [7.6651382166891, 5.2850494846322], [7.629754539682382, 5.315163257277444], [7.6340762665498, 5.3152561978991], [7.6193912141027, 5.3528658393392], [7.5389988720419, 5.4224233980844], [7.621055785203012, 5.476805485528123]]]]}"
http://www.statoids.com/ung.html,NonActive,1947-01-01,Breakaway,Nigeria,Owerri,,,,,,,,Nigeria,Rivers,,,,,,,,,,
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Degema,,,,,Province,Degema,,Nigeria,Rivers,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[6.427906532410123, 5.043062871755005], [6.4872755692343, 5.0068476868458], [6.5455098473469, 4.9599368570037], [6.5746270283128, 4.8785673526711], [6.6118322010154, 4.807392254252], [6.6909944883085, 4.7326610915027], [6.745993519435, 4.7488371587954], [6.7652701470072, 4.8268201646991], [6.8412981997246, 4.823585085351], [6.9108558422888, 4.7637332675643], [7.0404001569844, 4.672809273716], [7.0501058979428, 4.7714840553365], [7.0839410531337, 4.8478493539281], [7.1437929547394, 4.8413788599558], [7.2311443719084, 4.7977031094618], [7.3298191535289, 4.8106440974064], [7.464081568178, 4.8069201854653], [7.5029043643738, 4.736233584363], [7.5223158462907, 4.6500112933702], [7.5012866570617, 4.5756007803268], [7.5498153618539, 4.4963374806232], [7.3215876793256, 4.5764729330007], [7.3410160088679, 4.3232146828017], [7.6164409308697, 4.14696533956], [7.1942424564625, 4.080643027801], [6.7295316582514175, 4.003946117377247], [6.6851808945648, 4.2980855223618], [6.6423139558173, 4.3862457093678], [6.5727563551626, 4.4412448243133], [6.5785949374548, 4.5389675055525], [6.592344737146, 4.6255101528845], [6.5304033947176, 4.6539363716624], [6.4479048480279, 4.7154058967612], [6.4452425041235, 4.8142828498862], [6.3974806177429, 4.9103458304784], [6.4120391872711, 4.9515951038233], [6.4328239182941, 5.0055410326353], [6.4323773304931, 5.0249900654783], [6.427906532410123, 5.043062871755005]]]]}"
http://www.statoids.com/uci.html,Pending,1987-01-01,Breakaway,Ivory Coast,Centre,,,,,,,,Ivory Coast,Centre-Nord,,,,,,,,,,
http://www.statoids.com/ugh.html,Pending,1959-04-04,Breakaway,Ghana,Ashanti,,,,,,,,Ghana,Brong-Ahafo,,,,,,,,,,
http://www.statoids.com/usl.html,Pending,1961-04-27,NewInfo,Sierra Leone Protectorate,*,,,,,,,,Sierra Leone,*,,,,,,,,,,
http://www.statoids.com/uci.html,Pending,1963-10-01,Breakaway,Ivory Coast,Centre,,,,,,,,Ivory Coast,Centre-Ouest,,,,,,,,,,
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Bayelsa,,,,,Province,Yenagoa,,Nigeria,Rivers,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[6.731830628123, 3.9886990827403], [6.6851808945648, 4.2980855223618], [6.6423139558173, 4.3862457093678], [6.5727563551626, 4.4412448243133], [6.5785949374548, 4.5389675055525], [6.592344737146, 4.6255101528845], [6.5304033947176, 4.6539363716624], [6.4479048480279, 4.7154058967612], [6.4452425041235, 4.8142828498862], [6.3974806177429, 4.9103458304784], [6.4120391872711, 4.9515951038233], [6.4328239182941, 5.0055410326353], [6.4323773304931, 5.0249900654783], [6.4267072663642, 5.0479107987962], [6.475800324697, 5.1075183679245], [6.527816907037, 5.1986947827867], [6.5666397451422, 5.24722340376], [6.5779630676842, 5.3216338329843], [6.5407578530721, 5.3594036106846], [6.408180494327, 5.4919387665472], [6.120008379221, 5.4763184613442], [5.8676599524915, 5.2401462695456], [5.3759037517011, 4.9133871621347], [5.2108729630709, 4.6099153286672], [5.5473376438022, 4.1356156146979], [6.0898802988231, 3.9664064473367], [6.2225250899792, 3.934053642199], [6.731830628123, 3.9886990827403]]]]}"
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Ikot Ekpene,,,,,Province,Ikot Ekpene,,Nigeria,East Central,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[7.629754539682381, 5.315163257277444], [7.6651382166891, 5.2850494846322], [7.7379310643299, 5.2009332306303], [7.7476368052884, 5.1232876382388], [7.7686658268793, 5.0812294274189], [7.8560172440483, 5.0343185975768], [7.8624877380206, 4.9599080845334], [7.8786638891323, 4.8774093702056], [7.895059143193, 4.7852726406969], [7.807707726024, 4.7690964057662], [7.7802082104607, 4.8273306838788], [7.7284444263204, 4.8548301994421], [7.6540339551865, 4.7820373937108], [7.5812411075457, 4.7577731251337], [7.4955073138698, 4.7367441035427], [7.449526541882993, 4.785849779444037], [7.4501731619241, 4.7922430419917], [7.4655405431988, 4.8423891188199], [7.4953063996511, 4.8857279168064], [7.4297928158196, 4.900286444425], [7.4564835615458, 4.9245507130021], [7.5147178396585, 4.9334476003045], [7.5289648538458, 4.9691532505299], [7.4625158496203, 4.9905698094139], [7.5467248493808, 5.1793761597569], [7.4836377007889, 5.3120209509129], [7.629754539682381, 5.315163257277444]]]]}"
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Enugu,,,,,Province,Enugu,,Nigeria,East Central,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[8.148452960886, 7.0511840935796], [8.1387470296977, 6.7765766428784], [8.0319842144308, 6.6131965862587], [7.9155156582055, 6.4918755786493], [7.7861061140356, 6.5129047678784], [7.8443403921483, 6.4255532668903], [7.8463961377201, 6.2990079866722], [7.8399256437478, 6.1210702406242], [7.7601062885878, 6.0349820600823], [7.7131952911077, 5.8614089386538], [7.488722896920125, 5.983298756309549], [7.4689189530911, 6.043875468857], [7.3475975263866, 6.0471107158432], [7.253148218793023, 6.0356622789704115], [7.2187934247633, 6.0645402352384], [7.2204110482564, 6.1163040193787], [7.2014883151134, 6.1993418577185], [7.2823692383101, 6.2769876177481], [7.2359132105341, 6.2935680280498], [7.1404737597188, 6.3226854185632], [7.124297524788, 6.4229775722197], [7.0515047190567, 6.4423890541366], [6.9609180549016, 6.4343010204902], [6.8929780358305, 6.3970957639685], [6.8945956593236, 6.4941528382769], [6.9130466170465, 6.5959113220742], [6.9955452056458, 6.6120873893669], [6.9809865942081, 6.7204679119459], [6.977751347222, 6.8380655105284], [6.9858394646874, 6.9986983145645], [6.906505844593312, 6.984669544421596], [6.9335031788796, 7.0590531919151], [7.0737305330112, 7.1939052734523], [7.2953443229198, 7.3055210430174], [7.5400934228673, 7.322185775265], [7.7697952883318, 7.1830706577747], [7.9428804991767, 7.1167481783777], [8.148452960886, 7.0511840935796]]]]}"
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Yenagoa,,,,,Province,Yenagoa,,Nigeria,Rivers,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[6.6851808945648, 4.2980855223618], [6.731830628123, 3.9886990827403], [6.2225250899792, 3.934053642199], [6.0898802988231, 3.9664064473367], [5.5473376438022, 4.1356156146979], [5.2108729630709, 4.6099153286672], [5.3759037517011, 4.9133871621347], [5.8676599524915, 5.2401462695456], [6.120008379221, 5.4763184613442], [6.408180494327, 5.4919387665472], [6.5570814837702, 5.5306433539674], [6.6978143085726, 5.4627033348963], [6.7528133396991, 5.3494698580191], [6.7139904596844, 5.1407973494217], [6.622435933394531, 5.12800571392199], [6.523466805400824, 5.191069778343306], [6.475800324697, 5.1075183679245], [6.4267072663642, 5.0479107987962], [6.4323773304931, 5.0249900654783], [6.4328239182941, 5.0055410326353], [6.4120391872711, 4.9515951038233], [6.3974806177429, 4.9103458304784], [6.4452425041235, 4.8142828498862], [6.4479048480279, 4.7154058967612], [6.5304033947176, 4.6539363716624], [6.592344737146, 4.6255101528845], [6.5785949374548, 4.5389675055525], [6.5727563551626, 4.4412448243133], [6.6423139558173, 4.3862457093678], [6.6851808945648, 4.2980855223618]]]]}"
http://www.statoids.com/ung.html,NonActive,1967-05-27,FullTransfer,Nigeria,Degema,,,,,Province,Degema,,Nigeria,Rivers,,,,,,,,http://mapwarper.net/maps/wms/16160?request=GetCapabilities&service=WMS&version=1.1.1,"West Africa. Pergamon World Atlas. Pergamon Press, Ltd. & P.W.N. Poland 1967. Sluzba Topograficzna W.P. National and administrative boundaries. Retrieved from the David Rumsey Map Collection. http://rumsey.georeferencer.com/map/xPGE0sobt4TCn4fARcsEID/201306170401-BpaT2W/# is_map","{""type"": ""MultiPolygon"", ""coordinates"": [[[[6.427906532410123, 5.043062871755005], [6.4872755692343, 5.0068476868458], [6.5455098473469, 4.9599368570037], [6.5746270283128, 4.8785673526711], [6.6118322010154, 4.807392254252], [6.6909944883085, 4.7326610915027], [6.745993519435, 4.7488371587954], [6.7652701470072, 4.8268201646991], [6.8412981997246, 4.823585085351], [6.9108558422888, 4.7637332675643], [7.0404001569844, 4.672809273716], [7.0501058979428, 4.7714840553365], [7.0839410531337, 4.8478493539281], [7.1437929547394, 4.8413788599558], [7.2311443719084, 4.7977031094618], [7.3298191535289, 4.8106440974064], [7.464081568178, 4.8069201854653], [7.5029043643738, 4.736233584363], [7.5223158462907, 4.6500112933702], [7.5012866570617, 4.5756007803268], [7.5498153618539, 4.4963374806232], [7.6145201339389, 4.4397207421846], [7.6258434145714, 4.3560931531377], [7.6164409308697, 4.14696533956], [7.1942424564625, 4.080643027801], [6.7295316582514175, 4.003946117377247], [6.6851808945648, 4.2980855223618], [6.6423139558173, 4.3862457093678], [6.5727563551626, 4.4412448243133], [6.5785949374548, 4.5389675055525], [6.592344737146, 4.6255101528845], [6.5304033947176, 4.6539363716624], [6.4479048480279, 4.7154058967612], [6.4452425041235, 4.8142828498862], [6.3974806177429, 4.9103458304784], [6.4120391872711, 4.9515951038233], [6.4328239182941, 5.0055410326353], [6.4323773304931, 5.0249900654783], [6.427906532410123, 5.043062871755005]]]]}"
